ID,Age,Gender,Residence.Ownership,number.of.dependants,status
4665,34,MALE,RENT,2,BAD
4666,37,MALE,OWNED,3,GOOD
4667,43,MALE,OWNED,5,BAD
4668,48,MALE,OWNED,5,GOOD
4669,38,MALE,RENT,2,BAD
4670,35,MALE,PARENTS,1,GOOD
4671,37,MALE,OTHERS,4,GOOD
4672,32,MALE,OWNED,4,BAD
4673,27,FEMALE,OWNED,0,GOOD
4674,30,FEMALE,OWNED,0,GOOD
4675,31,FEMALE,OWNED,2,GOOD
4676,38,FEMALE,RENT,4,BAD
4677,48,MALE,OWNED,1,GOOD
4678,29,FEMALE,OWNED,4,GOOD
4679,38,FEMALE,RENT,0,GOOD
4680,39,MALE,OWNED,2,GOOD
4681,29,MALE,RENT,4,BAD
4682,32,MALE,OWNED,5,BAD
4683,44,MALE,PARENTS,5,BAD
4684,35,FEMALE,OWNED,3,GOOD
4685,27,MALE,PARENTS,0,GOOD
4686,40,FEMALE,RENT,3,BAD
4687,38,FEMALE,RENT,3,BAD
4688,42,MALE,RENT,0,BAD
4689,20,MALE,PARENTS,1,GOOD
4690,21,MALE,OTHERS,1,BAD
4691,35,MALE,RENT,5,BAD
4692,40,FEMALE,OTHERS,5,BAD
4693,32,MALE,PARENTS,2,GOOD
4694,28,FEMALE,OWNED,0,GOOD
4695,40,MALE,OWNED,4,BAD
4696,34,MALE,OWNED,2,BAD
4697,41,MALE,RENT,2,GOOD
4698,33,MALE,OWNED,4,GOOD
4699,36,MALE,OWNED,4,GOOD
4700,47,FEMALE,OWNED,3,GOOD
4701,39,MALE,RENT,5,BAD
4702,30,FEMALE,RENT,4,BAD
4703,35,MALE,RENT,3,BAD
4704,42,MALE,OTHERS,1,BAD
4705,37,FEMALE,OTHERS,0,GOOD
4706,35,FEMALE,RENT,3,GOOD
4707,34,FEMALE,OWNED,3,GOOD
4708,35,MALE,OWNED,0,GOOD
4709,37,FEMALE,RENT,0,GOOD
4710,25,MALE,RENT,0,BAD
4711,34,FEMALE,PARENTS,2,GOOD
4712,32,FEMALE,OWNED,3,GOOD
4713,29,FEMALE,PARENTS,1,GOOD
4714,37,FEMALE,PARENTS,0,GOOD
4715,32,MALE,OWNED,3,BAD
4716,38,FEMALE,OWNED,5,GOOD
4717,32,FEMALE,OWNED,2,GOOD
4718,37,MALE,RENT,4,BAD
4719,45,FEMALE,PARENTS,1,GOOD
4720,38,MALE,OWNED,2,GOOD
4721,33,MALE,RENT,0,BAD
4722,34,FEMALE,PARENTS,5,BAD
4723,36,MALE,OWNED,4,GOOD
4724,30,FEMALE,OWNED,5,GOOD
4725,31,FEMALE,OTHERS,5,GOOD
4726,42,MALE,OWNED,3,GOOD
4727,31,MALE,OWNED,5,GOOD
4728,43,FEMALE,OWNED,1,GOOD
4729,39,MALE,PARENTS,3,GOOD
4730,45,MALE,RENT,1,GOOD
4731,41,FEMALE,RENT,3,GOOD
4732,27,FEMALE,RENT,1,GOOD
4733,41,MALE,OWNED,2,GOOD
4734,36,FEMALE,OTHERS,0,GOOD
4735,37,MALE,PARENTS,4,BAD
4736,37,FEMALE,PARENTS,2,GOOD
4737,38,FEMALE,PARENTS,4,GOOD
4738,30,FEMALE,RENT,3,GOOD
4739,36,FEMALE,RENT,5,BAD
4740,35,FEMALE,RENT,2,GOOD
4741,39,FEMALE,OWNED,2,GOOD
4742,32,FEMALE,RENT,3,BAD
4743,37,MALE,PARENTS,0,BAD
4744,35,FEMALE,OWNED,4,GOOD
4745,29,MALE,RENT,1,BAD
4746,35,FEMALE,OWNED,5,GOOD
4747,30,FEMALE,OWNED,1,GOOD
4748,30,FEMALE,RENT,0,GOOD
4749,23,FEMALE,OWNED,0,GOOD
4750,43,MALE,OTHERS,3,GOOD
4751,28,FEMALE,OWNED,1,GOOD
4752,44,MALE,OWNED,0,GOOD
4753,37,MALE,RENT,0,GOOD
4754,28,MALE,OWNED,0,GOOD
4755,38,MALE,RENT,1,BAD
4756,32,MALE,RENT,4,BAD
4757,40,FEMALE,OWNED,3,GOOD
4758,28,MALE,RENT,1,GOOD
4759,34,MALE,PARENTS,5,BAD
4760,37,FEMALE,OWNED,2,GOOD
4761,31,MALE,RENT,4,BAD
4762,35,FEMALE,PARENTS,5,GOOD
4763,39,MALE,OTHERS,5,BAD
4764,31,MALE,OWNED,1,GOOD
4765,37,MALE,OTHERS,1,BAD
4766,40,FEMALE,RENT,4,GOOD
4767,41,FEMALE,OWNED,5,GOOD
4768,37,FEMALE,RENT,4,BAD
4769,25,MALE,OWNED,1,GOOD
4770,42,FEMALE,OWNED,1,GOOD
4771,38,FEMALE,OTHERS,1,GOOD
4772,36,MALE,OWNED,4,GOOD
4773,25,MALE,OTHERS,1,BAD
4774,27,FEMALE,OWNED,0,GOOD
4775,33,MALE,OWNED,4,GOOD
4776,44,MALE,OWNED,3,GOOD
4777,32,MALE,OWNED,5,GOOD
4778,34,FEMALE,OWNED,4,BAD
4779,39,FEMALE,RENT,3,BAD
4780,37,FEMALE,PARENTS,0,GOOD
4781,30,MALE,OWNED,3,BAD
4782,25,FEMALE,OWNED,0,GOOD
4783,31,MALE,OWNED,1,GOOD
4784,43,MALE,OWNED,5,BAD
4785,37,MALE,OWNED,2,GOOD
4786,30,FEMALE,OWNED,0,GOOD
4787,39,MALE,RENT,0,BAD
4788,33,FEMALE,OTHERS,1,GOOD
4789,34,MALE,PARENTS,2,GOOD
4790,38,MALE,OWNED,3,GOOD
4791,33,MALE,RENT,2,BAD
4792,36,MALE,OWNED,3,GOOD
4793,39,MALE,OTHERS,2,GOOD
4794,25,FEMALE,OWNED,2,GOOD
4795,34,FEMALE,OTHERS,1,GOOD
4796,38,MALE,OTHERS,1,BAD
4797,25,FEMALE,OWNED,0,GOOD
4798,27,FEMALE,OWNED,1,GOOD
4799,33,MALE,RENT,4,BAD
4800,34,MALE,OWNED,4,BAD
4801,47,FEMALE,RENT,5,GOOD
4802,30,FEMALE,RENT,3,BAD
4803,35,MALE,OWNED,2,GOOD
4804,30,MALE,OWNED,3,GOOD
4805,43,MALE,OWNED,4,GOOD
4806,34,FEMALE,RENT,0,GOOD
4807,39,FEMALE,OWNED,4,GOOD
4808,40,MALE,OWNED,2,GOOD
4809,40,MALE,RENT,1,GOOD
4810,35,MALE,PARENTS,1,GOOD
4811,38,FEMALE,RENT,1,GOOD
4812,41,MALE,OTHERS,2,GOOD
4813,43,FEMALE,OTHERS,3,BAD
4814,33,FEMALE,RENT,0,GOOD
4815,35,FEMALE,OWNED,4,GOOD
4816,35,MALE,OTHERS,4,BAD
4817,36,FEMALE,OWNED,4,GOOD
4818,30,MALE,RENT,2,BAD
4819,38,FEMALE,OTHERS,1,GOOD
4820,24,MALE,OWNED,0,GOOD
4821,34,MALE,OWNED,4,GOOD
4822,33,FEMALE,RENT,3,GOOD
4823,38,MALE,OWNED,2,GOOD
4824,31,MALE,OTHERS,0,GOOD
4825,36,MALE,OWNED,3,BAD
4826,28,MALE,OWNED,5,GOOD
4827,29,FEMALE,OWNED,3,GOOD
4828,38,MALE,OWNED,2,GOOD
4829,42,MALE,OTHERS,1,BAD
4830,45,FEMALE,RENT,1,BAD
4831,32,FEMALE,OWNED,3,GOOD
4832,40,FEMALE,PARENTS,4,GOOD
4833,29,MALE,RENT,1,BAD
4834,40,MALE,RENT,4,BAD
4835,34,FEMALE,OWNED,3,GOOD
4836,40,FEMALE,RENT,4,GOOD
4837,48,MALE,OWNED,1,GOOD
4838,41,MALE,PARENTS,0,BAD
4839,25,MALE,OTHERS,0,GOOD
4840,38,FEMALE,OWNED,4,GOOD
4841,37,FEMALE,OWNED,4,GOOD
4842,35,FEMALE,OWNED,4,GOOD
4843,31,FEMALE,RENT,2,BAD
4844,37,MALE,OTHERS,1,GOOD
4845,42,MALE,OWNED,0,GOOD
4846,28,MALE,OWNED,0,GOOD
4847,40,MALE,OWNED,0,GOOD
4848,33,FEMALE,RENT,4,BAD
4849,35,MALE,OWNED,0,GOOD
4850,34,FEMALE,PARENTS,0,GOOD
4851,31,MALE,OTHERS,3,BAD
4852,27,FEMALE,RENT,0,BAD
4853,36,MALE,OWNED,1,GOOD
4854,39,FEMALE,RENT,3,GOOD
4855,28,FEMALE,OTHERS,3,GOOD
4856,31,MALE,OTHERS,0,GOOD
4857,22,MALE,RENT,4,BAD
4858,28,MALE,OTHERS,2,GOOD
4859,29,FEMALE,RENT,3,BAD
4860,29,FEMALE,OWNED,1,GOOD
4861,27,MALE,OWNED,0,GOOD
4862,39,MALE,OWNED,4,GOOD
4863,35,MALE,OWNED,4,BAD
4864,38,FEMALE,RENT,0,GOOD
4865,40,MALE,RENT,1,GOOD
4866,48,MALE,OWNED,5,GOOD
4867,38,FEMALE,PARENTS,2,GOOD
4868,39,FEMALE,PARENTS,2,GOOD
4869,48,MALE,RENT,5,GOOD
4870,31,MALE,OWNED,0,BAD
4871,43,MALE,PARENTS,3,GOOD
4872,38,MALE,PARENTS,0,GOOD
4873,45,MALE,OWNED,1,GOOD
4874,39,MALE,OTHERS,1,GOOD
4875,34,FEMALE,RENT,5,BAD
4876,45,FEMALE,PARENTS,3,GOOD
4877,46,MALE,OWNED,0,GOOD
4878,28,FEMALE,RENT,1,BAD
4879,40,MALE,OTHERS,0,GOOD
4880,36,FEMALE,OWNED,3,GOOD
4881,45,MALE,OWNED,2,GOOD
4882,32,FEMALE,OWNED,0,GOOD
4883,34,MALE,RENT,1,GOOD
4884,35,MALE,OWNED,0,GOOD
4885,36,FEMALE,RENT,0,GOOD
4886,30,MALE,OWNED,0,GOOD
4887,39,MALE,OWNED,2,GOOD
4888,39,MALE,OWNED,3,GOOD
4889,43,FEMALE,PARENTS,1,GOOD
4890,27,MALE,RENT,0,BAD
4891,33,MALE,RENT,1,BAD
4892,36,MALE,RENT,5,BAD
4893,33,MALE,RENT,2,BAD
4894,31,MALE,OWNED,1,GOOD
4895,44,FEMALE,OWNED,5,GOOD
4896,48,FEMALE,RENT,5,BAD
4897,28,FEMALE,OTHERS,0,GOOD
4898,33,MALE,RENT,5,BAD
4899,22,MALE,PARENTS,1,BAD
4900,28,MALE,OWNED,0,GOOD
4901,39,MALE,OTHERS,4,GOOD
4902,37,MALE,OTHERS,3,BAD
4903,48,FEMALE,RENT,5,GOOD
4904,31,MALE,RENT,2,BAD
4905,40,FEMALE,PARENTS,5,BAD
4906,39,FEMALE,OWNED,1,GOOD
4907,28,FEMALE,RENT,1,GOOD
4908,37,MALE,RENT,0,BAD
4909,24,MALE,OWNED,1,BAD
4910,33,MALE,PARENTS,4,BAD
4911,30,MALE,OTHERS,2,GOOD
4912,35,FEMALE,RENT,3,GOOD
4913,31,MALE,OWNED,2,GOOD
4914,28,MALE,RENT,0,GOOD
4915,35,MALE,OWNED,3,BAD
4916,34,MALE,OWNED,4,BAD
4917,44,FEMALE,OWNED,5,GOOD
4918,31,FEMALE,OWNED,3,BAD
4919,44,MALE,OWNED,3,GOOD
4920,39,FEMALE,OWNED,0,GOOD
4921,30,MALE,RENT,2,BAD
4922,37,FEMALE,OWNED,2,GOOD
4923,45,FEMALE,OWNED,3,GOOD
4924,31,MALE,OWNED,1,GOOD
4925,34,MALE,OWNED,3,BAD
4926,34,FEMALE,RENT,4,BAD
4927,32,MALE,OWNED,3,GOOD
4928,36,FEMALE,RENT,1,GOOD
4929,42,MALE,RENT,4,BAD
4930,35,MALE,RENT,2,BAD
4931,35,FEMALE,OTHERS,3,GOOD
4932,38,FEMALE,RENT,5,GOOD
4933,34,MALE,RENT,2,BAD
4934,49,MALE,OWNED,3,GOOD
4935,25,MALE,OWNED,0,GOOD
4936,35,FEMALE,RENT,5,BAD
4937,48,FEMALE,OWNED,1,GOOD
4938,24,FEMALE,PARENTS,1,BAD
4939,45,FEMALE,OWNED,0,GOOD
4940,25,MALE,RENT,1,BAD
4941,30,MALE,OWNED,4,BAD
4942,30,FEMALE,OTHERS,5,GOOD
4943,34,FEMALE,OWNED,5,GOOD
4944,40,FEMALE,OWNED,1,GOOD
4945,34,FEMALE,OTHERS,1,GOOD
4946,30,FEMALE,RENT,4,GOOD
4947,30,MALE,RENT,3,BAD
4948,36,FEMALE,PARENTS,2,GOOD
4949,35,FEMALE,OWNED,1,GOOD
4950,45,MALE,OWNED,5,GOOD
4951,28,FEMALE,RENT,0,GOOD
4952,40,FEMALE,RENT,1,GOOD
4953,28,MALE,RENT,1,BAD
4954,38,FEMALE,OTHERS,3,GOOD
4955,44,FEMALE,OWNED,0,GOOD
4956,32,MALE,OWNED,3,GOOD
4957,36,MALE,OWNED,1,GOOD
4958,46,MALE,PARENTS,4,GOOD
4959,44,MALE,RENT,5,BAD
4960,37,MALE,OWNED,4,GOOD
4961,33,MALE,OTHERS,4,BAD
4962,30,MALE,PARENTS,3,GOOD
4963,36,FEMALE,OWNED,3,GOOD
4964,36,MALE,OWNED,1,GOOD
4965,30,FEMALE,RENT,4,BAD
4966,30,FEMALE,RENT,1,BAD
4967,31,MALE,RENT,4,BAD
4968,30,FEMALE,OWNED,2,GOOD
4969,30,MALE,RENT,0,BAD
4970,36,FEMALE,RENT,2,GOOD
4971,35,MALE,OTHERS,2,BAD
4972,39,MALE,RENT,5,BAD
4973,45,MALE,OWNED,3,BAD
4974,37,FEMALE,RENT,3,BAD
4975,33,FEMALE,PARENTS,3,BAD
4976,33,MALE,OWNED,1,GOOD
4977,32,FEMALE,RENT,0,BAD
4978,28,FEMALE,OWNED,2,GOOD
4979,29,MALE,RENT,1,GOOD
4980,35,MALE,OWNED,3,GOOD
4981,27,FEMALE,OWNED,0,GOOD
4982,33,MALE,PARENTS,5,BAD
4983,35,MALE,OTHERS,1,BAD
4984,19,MALE,PARENTS,1,GOOD
4985,29,MALE,OWNED,5,BAD
4986,40,FEMALE,OWNED,2,GOOD
4987,40,FEMALE,PARENTS,4,GOOD
4988,34,MALE,OWNED,0,GOOD
4989,38,FEMALE,RENT,2,GOOD
4990,37,MALE,OWNED,1,GOOD
4991,47,FEMALE,OWNED,3,GOOD
4992,28,FEMALE,OWNED,3,GOOD
4993,36,MALE,RENT,4,BAD
4994,41,FEMALE,OWNED,1,GOOD
4995,44,FEMALE,RENT,1,BAD
4996,41,MALE,PARENTS,5,BAD
4997,40,FEMALE,RENT,3,BAD
4998,39,MALE,RENT,4,BAD
4999,34,MALE,OWNED,5,GOOD
5000,46,MALE,PARENTS,3,GOOD
5001,35,MALE,OTHERS,2,GOOD
5002,44,FEMALE,OWNED,0,GOOD
5003,29,FEMALE,OWNED,1,GOOD
5004,30,MALE,OWNED,5,GOOD
5005,33,MALE,OWNED,4,BAD
5006,31,MALE,RENT,1,BAD
5007,26,FEMALE,RENT,1,GOOD
5008,43,MALE,OTHERS,1,BAD
5009,27,FEMALE,RENT,0,GOOD
5010,37,MALE,RENT,3,BAD
5011,30,FEMALE,OWNED,5,GOOD
5012,27,MALE,OTHERS,0,BAD
5013,48,FEMALE,OWNED,4,GOOD
5014,30,MALE,OWNED,4,GOOD
5015,35,MALE,RENT,4,BAD
5016,22,FEMALE,PARENTS,1,GOOD
5017,35,MALE,OWNED,4,GOOD
5018,46,MALE,PARENTS,1,GOOD
5019,35,FEMALE,OTHERS,5,GOOD
5020,35,FEMALE,RENT,4,GOOD
5021,38,MALE,PARENTS,3,GOOD
5022,35,FEMALE,PARENTS,5,GOOD
5023,37,FEMALE,OWNED,4,BAD
5024,36,FEMALE,OWNED,5,GOOD
5025,34,MALE,PARENTS,1,GOOD
5026,47,MALE,PARENTS,2,GOOD
5027,26,MALE,RENT,0,BAD
5028,43,FEMALE,OWNED,3,GOOD
5029,37,FEMALE,RENT,3,BAD
5030,24,FEMALE,PARENTS,0,GOOD
5031,33,FEMALE,OWNED,0,GOOD
5032,27,MALE,RENT,1,BAD
5033,33,MALE,OWNED,2,GOOD
5034,42,FEMALE,RENT,4,BAD
5035,30,MALE,RENT,5,BAD
5036,33,FEMALE,OWNED,2,GOOD
5037,38,FEMALE,RENT,3,BAD
5038,37,MALE,OWNED,1,GOOD
5039,35,MALE,OWNED,2,GOOD
5040,21,FEMALE,PARENTS,0,GOOD
5041,29,MALE,RENT,4,GOOD
5042,33,FEMALE,OWNED,4,GOOD
5043,35,MALE,OWNED,0,GOOD
5044,34,MALE,RENT,2,BAD
5045,31,FEMALE,OWNED,1,GOOD
5046,34,MALE,PARENTS,3,GOOD
5047,35,MALE,OWNED,4,BAD
5048,36,MALE,RENT,4,BAD
5049,39,MALE,OWNED,4,BAD
5050,47,MALE,OWNED,2,GOOD
5051,32,FEMALE,OWNED,5,GOOD
5052,36,MALE,OTHERS,4,GOOD
5053,39,FEMALE,RENT,1,GOOD
5054,38,MALE,OTHERS,0,BAD
5055,40,MALE,OTHERS,3,GOOD
5056,28,MALE,RENT,0,GOOD
5057,38,MALE,OWNED,3,GOOD
5058,33,FEMALE,OTHERS,5,GOOD
5059,28,MALE,RENT,0,BAD
5060,38,MALE,OTHERS,4,GOOD
5061,42,FEMALE,RENT,2,GOOD
5062,40,FEMALE,OWNED,4,GOOD
5063,32,FEMALE,OWNED,4,BAD
5064,45,MALE,RENT,0,GOOD
5065,32,MALE,OWNED,0,GOOD
5066,39,MALE,RENT,4,BAD
5067,38,FEMALE,OWNED,3,GOOD
5068,27,FEMALE,OWNED,0,GOOD
5069,30,FEMALE,OWNED,2,GOOD
5070,32,MALE,PARENTS,4,BAD
5071,36,FEMALE,OWNED,3,GOOD
5072,34,FEMALE,OWNED,4,BAD
5073,39,FEMALE,OWNED,2,GOOD
5074,26,MALE,RENT,1,GOOD
5075,29,FEMALE,OWNED,5,GOOD
5076,26,MALE,RENT,1,BAD
5077,39,FEMALE,RENT,1,GOOD
5078,39,FEMALE,OWNED,1,GOOD
5079,31,FEMALE,RENT,5,GOOD
5080,33,MALE,OWNED,3,GOOD
5081,40,FEMALE,OWNED,2,GOOD
5082,37,MALE,RENT,4,GOOD
5083,38,FEMALE,RENT,3,BAD
5084,28,FEMALE,OWNED,1,GOOD
5085,47,MALE,OWNED,4,GOOD
5086,34,FEMALE,OWNED,3,GOOD
5087,36,FEMALE,OWNED,0,GOOD
5088,27,FEMALE,OWNED,0,GOOD
5089,33,MALE,RENT,4,BAD
5090,35,MALE,RENT,5,BAD
5091,32,MALE,OWNED,1,GOOD
5092,24,FEMALE,OWNED,0,GOOD
5093,37,FEMALE,OWNED,0,GOOD
5094,40,MALE,OTHERS,1,BAD
5095,40,MALE,OWNED,0,GOOD
5096,37,FEMALE,PARENTS,1,GOOD
5097,43,MALE,RENT,2,BAD
5098,35,MALE,OWNED,1,GOOD
5099,39,MALE,OTHERS,5,BAD
5100,32,FEMALE,OWNED,0,GOOD
5101,31,MALE,OWNED,0,GOOD
5102,38,MALE,OWNED,5,BAD
5103,30,FEMALE,OWNED,4,BAD
5104,35,MALE,OTHERS,4,BAD
5105,45,FEMALE,OTHERS,5,GOOD
5106,44,MALE,RENT,2,BAD
5107,32,MALE,OWNED,5,BAD
5108,34,FEMALE,OWNED,3,GOOD
5109,33,FEMALE,RENT,0,GOOD
5110,37,MALE,RENT,5,GOOD
5111,24,FEMALE,OWNED,1,GOOD
5112,39,FEMALE,OWNED,3,GOOD
5113,41,FEMALE,OWNED,3,GOOD
5114,36,MALE,RENT,0,BAD
5115,44,MALE,RENT,0,GOOD
5116,29,FEMALE,OWNED,0,GOOD
5117,27,FEMALE,RENT,0,GOOD
5118,28,FEMALE,OWNED,0,GOOD
5119,43,FEMALE,RENT,1,GOOD
5120,40,FEMALE,RENT,4,GOOD
5121,50,FEMALE,RENT,3,BAD
5122,30,FEMALE,RENT,1,GOOD
5123,30,FEMALE,RENT,2,BAD
5124,41,MALE,OTHERS,5,BAD
5125,43,FEMALE,PARENTS,5,GOOD
5126,28,MALE,OWNED,5,BAD
5127,28,MALE,OWNED,4,GOOD
5128,37,FEMALE,OWNED,1,GOOD
5129,25,MALE,RENT,1,BAD
5130,40,MALE,OWNED,3,GOOD
5131,58,MALE,OWNED,3,GOOD
5132,22,MALE,PARENTS,1,GOOD
5133,48,FEMALE,OWNED,1,GOOD
5134,34,MALE,OTHERS,0,BAD
5135,38,FEMALE,RENT,2,BAD
5136,35,MALE,OWNED,5,GOOD
5137,35,FEMALE,OWNED,1,GOOD
5138,36,FEMALE,RENT,2,GOOD
5139,31,FEMALE,OWNED,2,GOOD
5140,31,MALE,RENT,0,BAD
5141,31,FEMALE,RENT,4,BAD
5142,28,MALE,OWNED,0,GOOD
5143,31,FEMALE,OWNED,0,GOOD
5144,24,MALE,OTHERS,1,BAD
5145,41,MALE,RENT,2,GOOD
5146,52,MALE,OWNED,1,GOOD
5147,39,MALE,RENT,1,GOOD
5148,25,MALE,RENT,0,GOOD
5149,27,MALE,RENT,1,BAD
5150,40,MALE,OTHERS,5,BAD
5151,41,FEMALE,RENT,4,BAD
5152,35,MALE,OTHERS,5,BAD
5153,33,MALE,OWNED,0,GOOD
5154,38,MALE,OTHERS,0,BAD
5155,46,FEMALE,OWNED,2,GOOD
5156,29,MALE,OWNED,1,GOOD
5157,39,MALE,OWNED,4,GOOD
5158,42,MALE,OTHERS,4,BAD
5159,47,MALE,OWNED,2,GOOD
5160,31,MALE,RENT,2,BAD
5161,45,MALE,RENT,3,GOOD
5162,36,FEMALE,OWNED,4,GOOD
5163,45,MALE,OWNED,0,GOOD
5164,26,FEMALE,OWNED,1,BAD
5165,30,FEMALE,RENT,1,GOOD
5166,29,MALE,OWNED,0,GOOD
5167,34,MALE,RENT,2,BAD
5168,25,MALE,OWNED,0,GOOD
5169,40,FEMALE,OWNED,4,GOOD
5170,35,MALE,PARENTS,3,GOOD
5171,37,MALE,RENT,5,BAD
5172,25,FEMALE,OWNED,0,GOOD
5173,43,MALE,RENT,5,BAD
5174,42,FEMALE,OWNED,4,GOOD
5175,29,MALE,OWNED,0,GOOD
5176,38,FEMALE,RENT,2,BAD
5177,39,MALE,OWNED,4,BAD
5178,35,MALE,OWNED,2,GOOD
5179,35,FEMALE,OWNED,4,GOOD
5180,23,FEMALE,OWNED,0,GOOD
5181,27,FEMALE,PARENTS,0,GOOD
5182,42,MALE,RENT,4,BAD
5183,31,MALE,OWNED,3,BAD
5184,36,FEMALE,OWNED,1,GOOD
5185,20,FEMALE,PARENTS,0,GOOD
5186,33,MALE,OWNED,1,GOOD
5187,34,MALE,OWNED,3,GOOD
5188,36,MALE,OWNED,3,GOOD
5189,35,FEMALE,OWNED,5,GOOD
5190,37,MALE,OTHERS,5,GOOD
5191,36,MALE,RENT,1,GOOD
5192,37,FEMALE,RENT,3,GOOD
5193,39,MALE,PARENTS,0,GOOD
5194,44,MALE,OWNED,3,GOOD
5195,36,MALE,OTHERS,5,BAD
5196,38,FEMALE,OWNED,3,GOOD
5197,37,FEMALE,OWNED,2,GOOD
5198,34,MALE,OWNED,5,GOOD
5199,43,MALE,RENT,0,GOOD
5200,40,MALE,OTHERS,1,GOOD
5201,37,MALE,OWNED,4,BAD
5202,25,FEMALE,OWNED,0,GOOD
5203,31,MALE,RENT,5,BAD
5204,28,MALE,OWNED,0,GOOD
5205,50,FEMALE,OWNED,2,GOOD
5206,39,MALE,RENT,2,BAD
5207,41,FEMALE,RENT,1,GOOD
5208,48,FEMALE,OWNED,1,GOOD
5209,41,MALE,OWNED,5,GOOD
5210,27,MALE,OWNED,0,GOOD
5211,27,MALE,RENT,4,BAD
5212,41,FEMALE,RENT,1,GOOD
5213,33,MALE,OWNED,5,BAD
5214,24,MALE,OWNED,1,GOOD
5215,35,MALE,OWNED,4,GOOD
5216,32,MALE,RENT,0,GOOD
5217,41,MALE,RENT,2,GOOD
5218,34,MALE,OWNED,2,GOOD
5219,34,MALE,OTHERS,5,BAD
5220,32,MALE,OWNED,1,GOOD
5221,35,MALE,OWNED,2,GOOD
5222,31,MALE,OWNED,0,GOOD
5223,29,FEMALE,PARENTS,3,GOOD
5224,35,FEMALE,RENT,4,BAD
5225,36,MALE,PARENTS,1,GOOD
5226,46,FEMALE,RENT,4,BAD
5227,40,FEMALE,RENT,2,GOOD
5228,34,FEMALE,OWNED,4,BAD
5229,31,MALE,OWNED,1,GOOD
5230,39,MALE,PARENTS,2,GOOD
5231,33,MALE,OWNED,1,GOOD
5232,35,MALE,OWNED,5,GOOD
5233,32,FEMALE,OWNED,3,GOOD
5234,26,MALE,OTHERS,0,GOOD
5235,39,FEMALE,RENT,2,GOOD
5236,31,MALE,OWNED,4,GOOD
5237,41,MALE,OWNED,0,BAD
5238,31,MALE,OTHERS,3,GOOD
5239,29,MALE,RENT,1,BAD
5240,29,MALE,OWNED,0,BAD
5241,37,FEMALE,RENT,0,GOOD
5242,44,MALE,OWNED,4,GOOD
5243,34,MALE,RENT,5,BAD
5244,51,MALE,OWNED,4,GOOD
5245,38,MALE,OWNED,4,GOOD
5246,31,FEMALE,RENT,0,GOOD
5247,34,MALE,RENT,0,GOOD
5248,40,MALE,RENT,3,BAD
5249,28,MALE,OWNED,0,BAD
5250,37,MALE,OWNED,4,BAD
5251,44,FEMALE,OWNED,4,GOOD
5252,40,MALE,OTHERS,4,BAD
5253,41,FEMALE,OWNED,5,GOOD
5254,53,MALE,RENT,1,GOOD
5255,37,FEMALE,OTHERS,3,GOOD
5256,34,MALE,OWNED,3,GOOD
5257,48,FEMALE,OTHERS,4,GOOD
5258,38,MALE,OWNED,3,GOOD
5259,33,MALE,OWNED,5,GOOD
5260,42,MALE,OWNED,0,GOOD
5261,29,MALE,OWNED,1,GOOD
5262,42,FEMALE,RENT,4,BAD
5263,26,MALE,RENT,0,GOOD
5264,34,FEMALE,OWNED,3,GOOD
5265,42,MALE,OWNED,4,GOOD
5266,30,MALE,RENT,0,BAD
5267,45,MALE,OWNED,0,GOOD
5268,42,MALE,OWNED,0,GOOD
5269,39,MALE,PARENTS,0,BAD
5270,41,MALE,RENT,0,GOOD
5271,43,FEMALE,RENT,5,BAD
5272,40,MALE,OWNED,2,GOOD
5273,31,FEMALE,OWNED,2,GOOD
5274,24,MALE,PARENTS,0,BAD
5275,37,FEMALE,PARENTS,2,GOOD
5276,27,FEMALE,OWNED,0,GOOD
5277,33,MALE,OWNED,3,GOOD
5278,34,MALE,OWNED,1,GOOD
5279,32,FEMALE,OWNED,1,GOOD
5280,37,MALE,OWNED,1,GOOD
5281,20,MALE,PARENTS,1,BAD
5282,38,MALE,PARENTS,1,GOOD
5283,22,FEMALE,PARENTS,1,GOOD
5284,28,MALE,OTHERS,0,GOOD
5285,34,FEMALE,OTHERS,1,GOOD
5286,35,FEMALE,OWNED,5,GOOD
5287,33,MALE,OWNED,4,GOOD
5288,48,MALE,OWNED,2,GOOD
5289,42,FEMALE,OWNED,1,GOOD
5290,37,MALE,OWNED,1,GOOD
5291,32,FEMALE,RENT,0,GOOD
5292,39,MALE,OTHERS,4,BAD
5293,35,MALE,RENT,3,GOOD
5294,33,MALE,OWNED,0,GOOD
5295,20,FEMALE,PARENTS,0,BAD
5296,27,FEMALE,PARENTS,1,GOOD
5297,35,MALE,OTHERS,4,BAD
5298,43,FEMALE,OWNED,1,GOOD
5299,36,FEMALE,RENT,1,GOOD
5300,26,MALE,RENT,4,BAD
5301,27,MALE,RENT,1,BAD
5302,30,MALE,RENT,1,GOOD
5303,38,MALE,OWNED,4,GOOD
5304,30,FEMALE,RENT,1,BAD
5305,37,MALE,RENT,1,GOOD
5306,28,FEMALE,RENT,0,BAD
5307,20,MALE,OWNED,0,GOOD
5308,39,MALE,OWNED,4,BAD
5309,41,MALE,OWNED,5,BAD
5310,36,FEMALE,RENT,1,GOOD
5311,38,FEMALE,OWNED,3,GOOD
5312,36,MALE,OWNED,1,GOOD
5313,28,MALE,OTHERS,2,BAD
5314,29,MALE,OWNED,0,BAD
5315,30,MALE,OWNED,0,GOOD
