ID,Age,Gender,Residence.Ownership,number.of.dependants,status
5203,21,FEMALE,PARENTS,0,GOOD
5204,36,FEMALE,RENT,3,GOOD
5205,36,MALE,OWNED,4,BAD
5206,40,FEMALE,RENT,4,GOOD
5207,29,MALE,RENT,3,BAD
5208,29,MALE,OWNED,4,GOOD
5209,32,FEMALE,OWNED,0,GOOD
5210,36,MALE,RENT,5,BAD
5211,32,FEMALE,OTHERS,5,GOOD
5212,33,MALE,RENT,5,BAD
5213,36,FEMALE,PARENTS,1,GOOD
5214,29,MALE,OWNED,0,GOOD
5215,37,MALE,RENT,2,BAD
5216,33,FEMALE,RENT,3,GOOD
5217,40,FEMALE,OWNED,2,GOOD
5218,40,MALE,OWNED,0,GOOD
5219,34,MALE,OWNED,0,GOOD
5220,40,FEMALE,OWNED,5,GOOD
5221,28,FEMALE,OWNED,1,GOOD
5222,33,FEMALE,RENT,3,BAD
5223,36,MALE,OTHERS,5,BAD
5224,36,MALE,RENT,3,BAD
5225,29,FEMALE,OWNED,5,GOOD
5226,26,FEMALE,RENT,1,GOOD
5227,39,FEMALE,OWNED,1,GOOD
5228,30,FEMALE,OWNED,4,GOOD
5229,32,MALE,OWNED,5,GOOD
5230,36,MALE,OTHERS,5,BAD
5231,33,FEMALE,OWNED,3,GOOD
5232,40,MALE,OWNED,3,BAD
5233,39,MALE,RENT,0,GOOD
5234,27,MALE,PARENTS,1,GOOD
5235,33,MALE,OWNED,2,GOOD
5236,33,MALE,OWNED,2,GOOD
5237,34,FEMALE,OTHERS,4,GOOD
5238,23,FEMALE,PARENTS,0,GOOD
5239,32,MALE,PARENTS,3,GOOD
5240,38,MALE,OWNED,3,GOOD
5241,25,MALE,OWNED,1,BAD
5242,29,FEMALE,OWNED,3,GOOD
5243,25,FEMALE,RENT,0,BAD
5244,36,FEMALE,OTHERS,4,GOOD
5245,36,FEMALE,RENT,2,GOOD
5246,40,MALE,RENT,2,BAD
5247,42,MALE,RENT,0,GOOD
5248,36,FEMALE,OWNED,0,GOOD
5249,48,FEMALE,OWNED,5,GOOD
5250,28,FEMALE,OWNED,0,GOOD
5251,38,MALE,OWNED,3,GOOD
5252,39,MALE,OWNED,3,GOOD
5253,40,FEMALE,OTHERS,2,GOOD
5254,34,FEMALE,OWNED,3,GOOD
5255,35,MALE,OWNED,2,GOOD
5256,40,FEMALE,RENT,1,GOOD
5257,38,MALE,RENT,5,BAD
5258,24,MALE,OTHERS,1,BAD
5259,39,MALE,OTHERS,5,BAD
5260,36,MALE,OWNED,4,GOOD
5261,36,FEMALE,OTHERS,0,GOOD
5262,29,MALE,OWNED,0,GOOD
5263,48,FEMALE,OWNED,3,GOOD
5264,33,MALE,OWNED,4,GOOD
5265,32,MALE,OWNED,0,GOOD
5266,42,FEMALE,OTHERS,1,GOOD
5267,34,FEMALE,OWNED,1,GOOD
5268,37,FEMALE,RENT,3,BAD
5269,33,FEMALE,OWNED,2,GOOD
5270,27,MALE,OWNED,0,GOOD
5271,44,MALE,RENT,2,BAD
5272,29,MALE,RENT,0,BAD
5273,27,FEMALE,OWNED,2,GOOD
5274,29,MALE,OWNED,5,BAD
5275,27,MALE,PARENTS,1,BAD
5276,45,MALE,OWNED,5,GOOD
5277,29,MALE,OWNED,1,GOOD
5278,47,MALE,OWNED,4,GOOD
5279,31,FEMALE,PARENTS,4,GOOD
5280,30,FEMALE,OWNED,4,GOOD
5281,27,MALE,OWNED,1,GOOD
5282,31,MALE,OWNED,3,GOOD
5283,41,MALE,OWNED,0,GOOD
5284,29,MALE,OWNED,1,GOOD
5285,26,MALE,OTHERS,0,BAD
5286,48,FEMALE,OWNED,4,GOOD
5287,45,FEMALE,OWNED,2,GOOD
5288,31,FEMALE,OWNED,3,GOOD
5289,42,MALE,OTHERS,4,BAD
5290,28,MALE,OTHERS,1,GOOD
5291,37,MALE,RENT,1,GOOD
5292,38,MALE,PARENTS,1,GOOD
5293,29,FEMALE,OWNED,4,GOOD
5294,30,FEMALE,OWNED,4,GOOD
5295,34,FEMALE,RENT,0,BAD
5296,30,MALE,RENT,4,BAD
5297,40,FEMALE,RENT,5,BAD
5298,43,MALE,RENT,3,BAD
5299,42,MALE,RENT,5,BAD
5300,34,MALE,OWNED,3,GOOD
5301,30,FEMALE,OWNED,4,GOOD
5302,31,MALE,RENT,4,BAD
5303,33,FEMALE,OWNED,0,GOOD
5304,32,MALE,OWNED,2,BAD
5305,35,MALE,RENT,3,GOOD
5306,41,FEMALE,PARENTS,2,GOOD
5307,38,FEMALE,OWNED,5,GOOD
5308,48,MALE,OWNED,1,GOOD
5309,36,FEMALE,OWNED,0,GOOD
5310,46,FEMALE,OWNED,1,GOOD
5311,38,FEMALE,OWNED,0,GOOD
5312,37,MALE,RENT,0,GOOD
5313,43,FEMALE,OWNED,2,GOOD
5314,28,FEMALE,RENT,5,BAD
5315,31,MALE,OWNED,0,GOOD
5316,29,FEMALE,PARENTS,3,GOOD
5317,32,MALE,OWNED,0,GOOD
5318,42,FEMALE,RENT,3,GOOD
5319,37,MALE,RENT,5,BAD
5320,32,MALE,OWNED,2,GOOD
5321,28,MALE,OWNED,0,GOOD
5322,39,MALE,OWNED,0,GOOD
5323,32,FEMALE,OWNED,2,GOOD
5324,26,MALE,RENT,0,GOOD
5325,37,MALE,RENT,1,GOOD
5326,28,FEMALE,RENT,2,GOOD
5327,48,MALE,OWNED,1,GOOD
5328,45,FEMALE,RENT,2,BAD
5329,36,MALE,RENT,3,BAD
5330,28,FEMALE,PARENTS,1,GOOD
5331,38,MALE,OWNED,0,GOOD
5332,38,MALE,OWNED,3,GOOD
5333,24,FEMALE,PARENTS,0,GOOD
5334,50,MALE,OWNED,4,GOOD
5335,27,MALE,OWNED,0,GOOD
5336,23,MALE,PARENTS,1,BAD
5337,33,FEMALE,RENT,2,BAD
5338,48,MALE,RENT,2,GOOD
5339,46,FEMALE,OTHERS,1,GOOD
5340,26,MALE,RENT,1,GOOD
5341,42,MALE,OWNED,0,GOOD
5342,23,FEMALE,OWNED,1,GOOD
5343,38,FEMALE,RENT,2,BAD
5344,34,FEMALE,OWNED,1,GOOD
5345,42,FEMALE,OWNED,4,BAD
5346,31,FEMALE,OWNED,4,BAD
5347,40,FEMALE,OWNED,4,GOOD
5348,34,MALE,PARENTS,1,GOOD
5349,33,MALE,OWNED,3,GOOD
5350,47,MALE,RENT,2,BAD
5351,38,FEMALE,RENT,3,GOOD
5352,30,FEMALE,PARENTS,0,GOOD
5353,29,MALE,OTHERS,1,BAD
5354,29,MALE,OWNED,5,BAD
5355,31,FEMALE,OWNED,1,GOOD
5356,29,MALE,RENT,0,BAD
5357,43,MALE,OWNED,2,BAD
5358,30,FEMALE,OWNED,2,GOOD
5359,38,FEMALE,OWNED,1,GOOD
5360,40,MALE,OTHERS,3,BAD
5361,35,MALE,OTHERS,0,GOOD
5362,42,FEMALE,OTHERS,5,GOOD
5363,38,MALE,RENT,2,BAD
5364,36,FEMALE,RENT,2,GOOD
5365,30,FEMALE,RENT,5,BAD
5366,34,FEMALE,OWNED,4,GOOD
5367,35,MALE,PARENTS,0,GOOD
5368,39,FEMALE,OWNED,5,BAD
5369,37,MALE,OWNED,0,GOOD
5370,32,FEMALE,OWNED,1,GOOD
5371,36,MALE,OWNED,2,GOOD
5372,46,FEMALE,RENT,1,BAD
5373,43,MALE,OWNED,1,GOOD
5374,36,MALE,OWNED,5,BAD
5375,26,FEMALE,OTHERS,1,GOOD
5376,36,MALE,RENT,2,BAD
5377,29,FEMALE,RENT,0,BAD
5378,43,MALE,OWNED,4,BAD
5379,37,MALE,RENT,5,BAD
5380,31,FEMALE,RENT,3,BAD
5381,33,MALE,OWNED,3,BAD
5382,32,MALE,OWNED,5,GOOD
5383,29,MALE,RENT,0,GOOD
5384,31,FEMALE,OWNED,0,GOOD
5385,28,FEMALE,OTHERS,2,GOOD
5386,27,MALE,OWNED,0,BAD
5387,28,FEMALE,OWNED,1,GOOD
5388,32,FEMALE,PARENTS,2,GOOD
5389,36,MALE,OWNED,1,GOOD
5390,44,FEMALE,OWNED,3,GOOD
5391,41,MALE,RENT,0,GOOD
5392,32,FEMALE,PARENTS,5,GOOD
5393,31,MALE,RENT,1,BAD
5394,32,FEMALE,OTHERS,1,GOOD
5395,38,MALE,RENT,0,GOOD
5396,29,FEMALE,OWNED,1,GOOD
5397,24,FEMALE,OWNED,4,GOOD
5398,27,FEMALE,OTHERS,1,BAD
5399,42,FEMALE,RENT,3,BAD
5400,40,FEMALE,RENT,0,GOOD
5401,29,FEMALE,OWNED,4,GOOD
5402,39,FEMALE,RENT,1,BAD
5403,45,FEMALE,OTHERS,4,GOOD
5404,37,MALE,PARENTS,2,GOOD
5405,36,MALE,RENT,3,BAD
5406,35,MALE,RENT,2,BAD
5407,43,FEMALE,OTHERS,1,BAD
5408,39,FEMALE,OWNED,1,GOOD
5409,41,MALE,OWNED,5,GOOD
5410,35,MALE,OWNED,1,GOOD
5411,41,FEMALE,RENT,5,BAD
5412,33,MALE,OWNED,5,BAD
5413,26,FEMALE,OTHERS,1,GOOD
5414,31,FEMALE,RENT,0,GOOD
5415,25,MALE,OWNED,1,BAD
5416,43,FEMALE,OWNED,3,GOOD
5417,33,FEMALE,OTHERS,1,GOOD
5418,37,MALE,RENT,3,GOOD
5419,31,MALE,OWNED,4,BAD
5420,36,FEMALE,OWNED,5,GOOD
5421,33,MALE,OWNED,1,GOOD
5422,38,MALE,OWNED,5,GOOD
5423,35,MALE,OWNED,0,GOOD
5424,49,FEMALE,OWNED,2,GOOD
5425,34,MALE,OWNED,5,GOOD
5426,28,MALE,RENT,0,BAD
5427,44,FEMALE,RENT,0,GOOD
5428,41,MALE,OWNED,4,GOOD
5429,35,MALE,RENT,4,BAD
5430,32,FEMALE,OWNED,4,GOOD
5431,33,MALE,OWNED,1,GOOD
5432,38,FEMALE,RENT,2,GOOD
5433,38,FEMALE,OWNED,1,GOOD
5434,38,FEMALE,RENT,0,BAD
5435,45,FEMALE,OWNED,4,GOOD
5436,35,MALE,RENT,3,BAD
5437,33,FEMALE,OWNED,3,GOOD
5438,36,MALE,RENT,0,GOOD
5439,35,MALE,OWNED,4,GOOD
5440,39,MALE,RENT,2,BAD
5441,31,MALE,OWNED,5,BAD
5442,31,MALE,OWNED,2,BAD
5443,24,FEMALE,OWNED,0,GOOD
5444,42,FEMALE,RENT,3,BAD
5445,39,FEMALE,RENT,2,BAD
5446,44,FEMALE,RENT,1,BAD
5447,51,MALE,OWNED,0,GOOD
5448,40,MALE,OWNED,5,BAD
5449,29,MALE,OWNED,0,GOOD
5450,40,MALE,OTHERS,5,BAD
5451,29,MALE,RENT,1,GOOD
5452,37,MALE,OWNED,2,GOOD
5453,38,FEMALE,OWNED,5,GOOD
5454,33,FEMALE,OTHERS,3,BAD
5455,26,FEMALE,RENT,1,BAD
5456,43,MALE,OWNED,2,GOOD
5457,27,FEMALE,RENT,0,BAD
5458,32,FEMALE,OWNED,1,GOOD
5459,32,MALE,OWNED,5,GOOD
5460,44,MALE,RENT,0,GOOD
5461,38,MALE,OWNED,2,GOOD
5462,30,FEMALE,RENT,4,BAD
5463,26,MALE,PARENTS,1,BAD
5464,42,FEMALE,OTHERS,0,GOOD
5465,38,FEMALE,OTHERS,3,BAD
5466,35,MALE,OTHERS,4,BAD
5467,39,FEMALE,RENT,4,BAD
5468,31,MALE,RENT,5,BAD
5469,30,FEMALE,OWNED,4,GOOD
5470,37,MALE,OWNED,0,GOOD
5471,34,FEMALE,RENT,0,BAD
5472,35,FEMALE,RENT,2,BAD
5473,41,FEMALE,OWNED,2,GOOD
5474,46,MALE,OWNED,4,GOOD
5475,35,MALE,PARENTS,3,BAD
5476,31,MALE,OWNED,3,GOOD
5477,38,MALE,OWNED,1,GOOD
5478,29,MALE,OWNED,0,GOOD
5479,25,MALE,RENT,0,BAD
5480,35,MALE,OWNED,0,GOOD
5481,35,MALE,OWNED,4,GOOD
5482,26,MALE,OWNED,1,GOOD
5483,34,FEMALE,PARENTS,4,BAD
5484,37,MALE,OWNED,0,GOOD
5485,25,MALE,OWNED,0,BAD
5486,30,MALE,OWNED,0,GOOD
5487,27,MALE,OWNED,0,GOOD
5488,42,FEMALE,OWNED,5,GOOD
5489,28,MALE,OWNED,0,GOOD
5490,39,MALE,OWNED,2,GOOD
5491,41,MALE,OWNED,1,GOOD
5492,27,MALE,OWNED,0,GOOD
5493,43,FEMALE,OWNED,0,GOOD
5494,34,MALE,OWNED,4,BAD
5495,41,FEMALE,OTHERS,3,GOOD
5496,40,MALE,RENT,1,BAD
5497,37,FEMALE,OWNED,5,GOOD
5498,34,FEMALE,OWNED,4,BAD
5499,42,FEMALE,RENT,5,GOOD
5500,44,FEMALE,OTHERS,0,GOOD
5501,41,MALE,OTHERS,4,BAD
5502,31,MALE,PARENTS,2,GOOD
5503,33,MALE,OWNED,1,GOOD
5504,44,FEMALE,RENT,1,BAD
5505,37,MALE,OWNED,3,GOOD
5506,32,MALE,OWNED,1,GOOD
5507,31,MALE,OWNED,0,GOOD
5508,31,MALE,RENT,1,BAD
5509,39,MALE,RENT,5,BAD
5510,30,MALE,OWNED,0,GOOD
5511,40,MALE,OWNED,4,GOOD
5512,44,MALE,OWNED,2,GOOD
5513,33,MALE,OTHERS,2,BAD
5514,37,FEMALE,RENT,2,BAD
5515,37,MALE,RENT,1,BAD
5516,42,FEMALE,RENT,2,GOOD
5517,32,FEMALE,RENT,0,BAD
5518,28,MALE,RENT,1,GOOD
5519,40,MALE,RENT,3,GOOD
5520,39,FEMALE,PARENTS,1,GOOD
5521,30,MALE,OWNED,0,GOOD
5522,40,FEMALE,PARENTS,2,GOOD
5523,42,FEMALE,RENT,1,GOOD
5524,44,MALE,OWNED,4,GOOD
5525,25,MALE,RENT,1,BAD
5526,36,FEMALE,RENT,4,GOOD
5527,36,FEMALE,OWNED,5,GOOD
5528,28,MALE,RENT,0,BAD
5529,36,MALE,OWNED,5,GOOD
5530,30,FEMALE,OWNED,0,GOOD
5531,42,FEMALE,OWNED,5,GOOD
5532,35,MALE,OWNED,3,GOOD
5533,32,FEMALE,PARENTS,5,GOOD
5534,34,MALE,RENT,0,BAD
5535,40,FEMALE,OTHERS,2,GOOD
5536,32,MALE,RENT,4,BAD
5537,39,FEMALE,OWNED,2,GOOD
5538,24,FEMALE,RENT,0,BAD
5539,47,FEMALE,OWNED,4,GOOD
5540,35,MALE,OWNED,2,GOOD
5541,41,FEMALE,OTHERS,3,GOOD
5542,36,FEMALE,RENT,1,GOOD
5543,36,MALE,OWNED,4,GOOD
5544,40,MALE,OTHERS,4,GOOD
5545,45,MALE,PARENTS,3,GOOD
5546,41,FEMALE,OWNED,3,GOOD
5547,44,MALE,RENT,5,BAD
5548,40,MALE,OWNED,5,GOOD
5549,25,FEMALE,OWNED,1,GOOD
5550,37,MALE,OWNED,2,GOOD
5551,30,MALE,OTHERS,5,BAD
5552,35,MALE,OTHERS,1,GOOD
5553,31,MALE,RENT,5,BAD
5554,36,MALE,OWNED,5,GOOD
5555,33,FEMALE,RENT,3,GOOD
5556,18,MALE,PARENTS,1,BAD
5557,33,FEMALE,RENT,2,GOOD
5558,30,MALE,RENT,5,BAD
5559,32,FEMALE,OWNED,5,BAD
5560,31,MALE,PARENTS,1,BAD
5561,32,FEMALE,RENT,4,BAD
5562,41,FEMALE,OWNED,5,GOOD
5563,42,MALE,OWNED,4,BAD
5564,29,MALE,OWNED,0,GOOD
5565,34,FEMALE,OWNED,0,GOOD
5566,42,MALE,OWNED,1,GOOD
5567,43,FEMALE,PARENTS,1,GOOD
5568,40,MALE,RENT,4,BAD
5569,25,MALE,OWNED,0,GOOD
5570,38,MALE,RENT,2,BAD
5571,30,MALE,RENT,3,BAD
5572,48,FEMALE,OWNED,4,GOOD
5573,36,FEMALE,RENT,2,GOOD
5574,45,MALE,OWNED,0,GOOD
5575,37,MALE,OWNED,3,BAD
5576,36,MALE,PARENTS,2,GOOD
5577,33,MALE,RENT,1,BAD
5578,41,MALE,RENT,3,BAD
5579,37,FEMALE,OWNED,4,GOOD
5580,33,MALE,OWNED,0,GOOD
5581,46,MALE,OWNED,0,GOOD
5582,40,FEMALE,RENT,2,GOOD
5583,33,FEMALE,RENT,3,BAD
5584,27,FEMALE,OWNED,1,GOOD
5585,35,FEMALE,RENT,3,BAD
5586,40,MALE,OWNED,0,GOOD
5587,25,MALE,PARENTS,0,BAD
5588,28,FEMALE,RENT,5,BAD
5589,21,FEMALE,PARENTS,1,BAD
5590,34,FEMALE,OWNED,5,GOOD
5591,30,FEMALE,OWNED,3,GOOD
5592,49,FEMALE,OWNED,1,GOOD
5593,28,MALE,RENT,1,BAD
5594,44,FEMALE,OWNED,3,GOOD
5595,35,MALE,OWNED,0,GOOD
5596,35,FEMALE,OWNED,3,GOOD
5597,31,MALE,OWNED,1,GOOD
5598,35,MALE,RENT,3,BAD
5599,38,MALE,RENT,5,BAD
5600,42,FEMALE,OWNED,3,GOOD
5601,44,FEMALE,OWNED,5,GOOD
5602,34,MALE,OWNED,3,GOOD
5603,28,FEMALE,OWNED,0,GOOD
5604,28,MALE,RENT,5,BAD
5605,35,MALE,RENT,2,BAD
5606,35,MALE,OWNED,5,BAD
5607,43,MALE,RENT,1,BAD
5608,47,MALE,OWNED,1,GOOD
5609,30,MALE,RENT,0,BAD
5610,38,MALE,OWNED,4,GOOD
5611,37,FEMALE,OWNED,5,GOOD
5612,23,FEMALE,OWNED,1,BAD
5613,41,MALE,RENT,3,BAD
5614,38,MALE,OWNED,1,GOOD
5615,37,FEMALE,RENT,5,GOOD
5616,35,MALE,RENT,3,BAD
5617,37,MALE,OWNED,5,BAD
5618,36,MALE,PARENTS,3,BAD
5619,34,FEMALE,PARENTS,1,GOOD
5620,38,MALE,OWNED,1,GOOD
5621,27,FEMALE,OWNED,0,BAD
5622,42,MALE,RENT,4,BAD
5623,38,MALE,OWNED,1,GOOD
5624,30,FEMALE,PARENTS,0,GOOD
5625,34,FEMALE,OWNED,5,GOOD
5626,24,MALE,OWNED,1,GOOD
5627,39,MALE,OWNED,1,GOOD
5628,32,MALE,RENT,0,BAD
5629,40,MALE,OWNED,4,BAD
5630,39,MALE,OWNED,5,BAD
5631,29,MALE,PARENTS,0,GOOD
5632,29,MALE,OWNED,0,GOOD
5633,41,FEMALE,RENT,3,GOOD
5634,29,MALE,OWNED,5,BAD
5635,35,MALE,OWNED,0,GOOD
5636,38,FEMALE,RENT,5,GOOD
5637,34,MALE,RENT,5,BAD
5638,45,FEMALE,OWNED,3,GOOD
5639,30,FEMALE,OWNED,1,GOOD
5640,32,FEMALE,RENT,1,BAD
5641,41,MALE,RENT,1,GOOD
5642,29,FEMALE,OWNED,0,GOOD
5643,45,FEMALE,OTHERS,0,GOOD
5644,30,MALE,RENT,1,BAD
5645,33,FEMALE,OWNED,1,GOOD
5646,40,FEMALE,OTHERS,1,GOOD
5647,33,MALE,OWNED,5,BAD
5648,40,MALE,PARENTS,4,GOOD
5649,32,MALE,PARENTS,2,GOOD
5650,35,MALE,OWNED,3,GOOD
5651,28,FEMALE,RENT,3,BAD
5652,32,FEMALE,OWNED,4,GOOD
5653,25,FEMALE,OWNED,0,GOOD
5654,37,FEMALE,RENT,3,BAD
5655,30,FEMALE,OWNED,1,GOOD
5656,30,FEMALE,RENT,2,BAD
5657,34,FEMALE,OWNED,5,GOOD
5658,46,MALE,PARENTS,0,GOOD
5659,36,MALE,RENT,1,GOOD
5660,37,FEMALE,OTHERS,5,GOOD
5661,37,FEMALE,OTHERS,3,GOOD
5662,30,FEMALE,OWNED,1,GOOD
5663,23,MALE,RENT,3,BAD
5664,23,FEMALE,OTHERS,0,GOOD
5665,41,MALE,RENT,1,GOOD
5666,43,FEMALE,OTHERS,1,GOOD
5667,39,MALE,RENT,1,GOOD
5668,36,FEMALE,RENT,5,BAD
5669,40,MALE,PARENTS,0,GOOD
5670,39,MALE,OTHERS,5,BAD
5671,44,FEMALE,RENT,4,BAD
5672,26,MALE,RENT,0,GOOD
5673,28,MALE,OWNED,5,GOOD
5674,35,MALE,OWNED,0,GOOD
5675,37,FEMALE,OTHERS,3,GOOD
5676,35,MALE,RENT,3,BAD
5677,38,FEMALE,OWNED,4,GOOD
5678,36,MALE,OWNED,0,GOOD
5679,40,MALE,OWNED,0,GOOD
5680,33,MALE,RENT,3,BAD
5681,31,MALE,RENT,4,BAD
5682,32,FEMALE,OWNED,0,GOOD
5683,35,MALE,OWNED,0,GOOD
5684,36,FEMALE,OWNED,1,GOOD
5685,33,MALE,RENT,4,BAD
5686,25,MALE,OTHERS,1,BAD
5687,42,FEMALE,RENT,1,BAD
5688,30,MALE,OWNED,2,GOOD
5689,28,MALE,OWNED,1,BAD
5690,36,MALE,OWNED,5,GOOD
5691,41,MALE,RENT,1,BAD
5692,40,FEMALE,PARENTS,0,GOOD
5693,37,FEMALE,OWNED,1,GOOD
5694,30,FEMALE,OTHERS,1,BAD
5695,32,MALE,RENT,0,GOOD
5696,33,FEMALE,OWNED,1,GOOD
5697,28,MALE,RENT,1,BAD
5698,42,MALE,PARENTS,2,BAD
5699,35,FEMALE,RENT,2,GOOD
5700,41,FEMALE,OWNED,4,GOOD
5701,27,MALE,OTHERS,0,GOOD
5702,40,MALE,PARENTS,3,GOOD
5703,31,MALE,RENT,2,GOOD
5704,28,FEMALE,OWNED,3,GOOD
5705,39,MALE,OWNED,0,GOOD
5706,33,MALE,OTHERS,5,BAD
5707,34,FEMALE,OWNED,2,BAD
5708,32,MALE,OWNED,0,GOOD
5709,37,FEMALE,RENT,3,BAD
5710,35,MALE,RENT,5,BAD
5711,31,MALE,OWNED,4,BAD
5712,44,MALE,RENT,2,BAD
5713,45,MALE,OWNED,5,GOOD
5714,38,FEMALE,OTHERS,5,GOOD
5715,39,MALE,RENT,0,GOOD
5716,33,MALE,RENT,2,BAD
5717,39,MALE,OWNED,4,BAD
5718,32,FEMALE,OWNED,4,BAD
5719,30,FEMALE,OWNED,4,GOOD
5720,32,MALE,RENT,2,GOOD
5721,37,MALE,RENT,4,BAD
5722,39,MALE,OWNED,3,GOOD
5723,33,FEMALE,RENT,0,GOOD
5724,31,FEMALE,OTHERS,0,GOOD
5725,26,MALE,OWNED,0,GOOD
5726,40,MALE,OWNED,3,GOOD
5727,38,MALE,OWNED,1,GOOD
5728,34,FEMALE,OWNED,4,GOOD
5729,26,MALE,OWNED,0,GOOD
5730,40,MALE,RENT,4,BAD
5731,30,FEMALE,OWNED,5,GOOD
5732,32,FEMALE,OWNED,1,GOOD
5733,18,MALE,OWNED,0,GOOD
5734,33,FEMALE,OWNED,1,GOOD
5735,29,FEMALE,OWNED,0,GOOD
5736,32,FEMALE,RENT,5,BAD
5737,33,MALE,OWNED,5,BAD
5738,37,FEMALE,OTHERS,0,GOOD
5739,51,FEMALE,OWNED,3,GOOD
5740,41,MALE,RENT,5,BAD
5741,31,MALE,OWNED,1,GOOD
5742,23,MALE,OWNED,0,GOOD
5743,34,FEMALE,OWNED,0,GOOD
5744,35,MALE,OTHERS,2,GOOD
5745,38,MALE,OWNED,3,GOOD
5746,30,MALE,OWNED,1,GOOD
5747,43,MALE,OWNED,4,BAD
5748,48,FEMALE,RENT,0,GOOD
5749,26,FEMALE,PARENTS,0,GOOD
5750,25,MALE,OTHERS,0,BAD
5751,42,MALE,RENT,1,GOOD
5752,39,MALE,OWNED,2,GOOD
5753,46,FEMALE,OWNED,5,GOOD
5754,42,FEMALE,RENT,0,GOOD
5755,28,MALE,OWNED,4,BAD
5756,40,FEMALE,OWNED,3,GOOD
5757,38,FEMALE,PARENTS,4,GOOD
5758,37,MALE,OWNED,3,GOOD
5759,33,MALE,RENT,4,BAD
5760,45,MALE,OWNED,5,GOOD
5761,36,FEMALE,OWNED,0,GOOD
5762,41,FEMALE,RENT,1,GOOD
5763,30,MALE,OWNED,2,GOOD
5764,50,MALE,RENT,4,BAD
5765,40,MALE,PARENTS,0,GOOD
5766,29,MALE,RENT,4,BAD
5767,34,FEMALE,OWNED,0,GOOD
5768,37,FEMALE,OWNED,5,GOOD
5769,45,MALE,OWNED,4,GOOD
5770,42,FEMALE,OWNED,3,GOOD
5771,25,MALE,OWNED,0,GOOD
5772,33,MALE,RENT,4,BAD
5773,29,FEMALE,OWNED,0,BAD
5774,33,MALE,OWNED,4,GOOD
5775,30,MALE,OWNED,2,GOOD
5776,31,MALE,OWNED,4,BAD
5777,35,MALE,OWNED,2,GOOD
5778,36,MALE,RENT,1,BAD
5779,29,FEMALE,RENT,3,BAD
5780,49,FEMALE,RENT,0,GOOD
5781,25,MALE,OWNED,0,GOOD
5782,44,FEMALE,OWNED,1,GOOD
5783,29,MALE,OWNED,2,GOOD
5784,44,MALE,OWNED,3,GOOD
5785,36,MALE,OTHERS,4,BAD
5786,26,MALE,RENT,0,GOOD
5787,35,MALE,OWNED,5,BAD
5788,35,MALE,RENT,5,BAD
5789,30,MALE,RENT,0,GOOD
5790,29,MALE,OWNED,0,BAD
5791,46,FEMALE,OWNED,5,GOOD
5792,38,FEMALE,RENT,2,BAD
5793,35,MALE,OWNED,1,BAD
5794,36,MALE,OTHERS,5,BAD
5795,26,MALE,OWNED,1,GOOD
5796,29,MALE,RENT,1,GOOD
5797,26,FEMALE,RENT,1,GOOD
5798,30,MALE,OWNED,4,GOOD
5799,40,MALE,RENT,1,BAD
5800,34,MALE,PARENTS,0,BAD
5801,40,MALE,OWNED,4,GOOD
5802,43,FEMALE,RENT,2,BAD
5803,29,MALE,OWNED,5,GOOD
5804,43,MALE,RENT,2,BAD
5805,32,MALE,RENT,3,BAD
5806,33,MALE,OWNED,3,GOOD
5807,26,FEMALE,OWNED,1,GOOD
5808,36,FEMALE,OWNED,2,GOOD
5809,43,FEMALE,RENT,1,GOOD
5810,33,MALE,RENT,4,BAD
5811,33,FEMALE,OWNED,4,BAD
5812,25,MALE,OWNED,0,GOOD
5813,32,FEMALE,RENT,3,BAD
5814,28,MALE,OWNED,1,GOOD
5815,40,FEMALE,OWNED,1,GOOD
5816,39,MALE,OWNED,1,GOOD
5817,33,MALE,OWNED,3,BAD
5818,36,FEMALE,OWNED,2,BAD
5819,47,MALE,PARENTS,0,GOOD
5820,35,FEMALE,OWNED,0,GOOD
5821,40,MALE,OWNED,1,GOOD
5822,33,MALE,OWNED,1,GOOD
5823,31,FEMALE,RENT,5,BAD
5824,31,FEMALE,OTHERS,3,BAD
5825,36,MALE,OWNED,1,GOOD
5826,36,MALE,PARENTS,3,GOOD
5827,30,FEMALE,OWNED,3,GOOD
5828,28,MALE,RENT,0,BAD
5829,29,MALE,OWNED,2,GOOD
5830,29,MALE,RENT,0,BAD
5831,30,MALE,OWNED,0,GOOD
5832,36,MALE,OWNED,2,GOOD
5833,41,MALE,OWNED,2,GOOD
5834,36,MALE,OWNED,5,BAD
5835,28,FEMALE,OWNED,1,GOOD
5836,34,FEMALE,OWNED,4,GOOD
5837,32,MALE,OWNED,2,GOOD
5838,50,FEMALE,RENT,0,GOOD
5839,29,MALE,RENT,1,BAD
5840,39,FEMALE,OWNED,3,GOOD
5841,22,FEMALE,PARENTS,1,GOOD
5842,39,FEMALE,RENT,4,BAD
5843,39,FEMALE,OWNED,0,GOOD
5844,35,FEMALE,RENT,4,BAD
5845,52,MALE,OWNED,2,GOOD
5846,41,MALE,PARENTS,4,BAD
5847,27,MALE,OWNED,0,GOOD
5848,29,MALE,RENT,2,GOOD
5849,39,MALE,OWNED,0,GOOD
5850,30,MALE,OWNED,0,BAD
5851,35,MALE,RENT,4,BAD
5852,49,FEMALE,OTHERS,2,GOOD
5853,35,FEMALE,OWNED,3,GOOD
5854,41,MALE,OWNED,3,BAD
5855,32,FEMALE,PARENTS,4,BAD
